Title,keywords,Python,salary,R,SQL,Place
Data Analyst,"(['R', 'Python'], ['Tableau', 'Alteryx', 'SQL'])",0,,0,0,"Køge, Zealand, Denmark"
Data Analyst H/F,"(['Google Cloud Platform', 'Google Workspace'], ['Access'], ['agile', 'mode', 'Tableau', 'Looker', 'SQL'])",0,,0,0,"Villeneuve-d’Ascq, Hauts-de-France, France"
Data Analyst F/H,"(['agile'],)",0,,0,0,"Rennes, Brittany, France "
Data Analyst,"(['Python'], ['MySQL', 'MongoDB'], ['Salesforce', 'SQL', 'Tableau'])",0,,0,0,"Madrid, Community of Madrid, Spain "
BI Analyst,"(['SAS', 'SQL'],)",0,,0,0,"Lisbon, Portugal"
Data Analyst/Scientist for Electronic Control Units,"(['Python', 'MATLAB', 'Scala'], ['access'], ['pandas', 'numpy', 'tensorflow', 'keras', 'SQL', 'git', 'Tableau'])",0,,1,0,"Budapest, Budapest, Hungary"
Data Analyst - Chapter Data,"(['access'], ['SQL'])",1,,0,0,"Utrecht, Utrecht, Netherlands"
Data Engineer/Data Analyst (Part-time),"(['Python'], ['PostgreSQL'], ['ETL', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Business data analyst,"(['Looker', 'DBT'],)",0,,0,0,"Boulogne-Billancourt, Île-de-France, France"
Senior Data Analyst (Consumer),"(['Python', 'R'], ['Looker', 'SQL', 'Tableau', 'Mixpanel'])",0,,0,0,"Berlin, Berlin, Germany"
Data Analyst,"(['R', 'Python'], ['SAS', 'databricks'])",0,,0,0,"Antwerp, Flemish Region, Belgium"
Data Analyst,"(['Java', 'Python', 'VBA'], ['SQL', 'API'])",0,,0,1,"Lisbon, Lisbon, Portugal"
DATA ANALYST F/H,"(['AWS'], ['Snowflake'], ['mode', 'ETL', 'Airflow', 'DBT'])",0,,0,0,"Saint-Herblain, Pays de la Loire, France"
Data Analyst,"(['Python', 'R'], ['MongoDB'], ['SQL', 'Tableau', 'Looker', 'Streamlit', 'pandas'])",0,,0,0,"Leuven, Flemish Region, Belgium"
Data Analyst,"(['Python', 'R'], ['AWS'], ['Redshift'], ['SQL', 'Tableau', 'Airflow'])",0,,0,0,Spain
Senior Product Data Analyst,"(['SnowFlake', 'Redshift', 'access'], ['SQL', 'Looker', 'Tableau'])",0,,0,0,"Montpellier, Occitanie, France"
Senior Business Data Analyst,"(['python'], ['SQL'])",0,,0,1,Portugal
Data-analist,,0,,0,0,"Eindhoven, North Brabant, Netherlands"
Data Analyst,"(['MongoDB'], ['SQL'])",1,,0,0,"Seattle, WA"
Data Analyst,"(['MongoDB'], ['SQL'])",0,,1,0,"Seattle, WA"
Data Analyst,"(['Python'], ['SQL'])",0,,0,0,"Seattle, WA"
Data Analyst,"(['JIRA', 'Confluence'],)",0,,0,0,"Seattle, WA"
Customer Data Analyst,"(['Python'], ['Google Workspace'], ['SQL', 'PowerPoint'])",0,100000.0,0,0,"Seattle, WA "
Data Analyst,"(['Python', 'Java'], ['Microsoft Azure', 'Amazon Web Services'], ['Numpy', 'Scikit learn', 'Plotly', 'TensorFLow', 'Tableau'])",0,,0,1,"Seattle, WA"
Data Analysis Coordinator,"(['Power BI', 'Tableau'],)",0,,0,0,"Tacoma, WA"
Data Analyst,,0,,0,0,"Redmond, WA"
BI Data Analyst,"(['Python', 'python'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Data analyst____________remote,"(['Python', 'R'], ['Azure Data Lake'], ['Microsoft SQL Server', 'SQL Server'], ['SQL', 'Databricks', 'Synapse', 'SSIS', 'Power BI', 'SPSS'])",1,,0,0,"Seattle, WA"
BI Data Analyst,"(['SQL', 'Power BI'],)",0,,0,0,"Redmond, WA"
BI Data Analyst,"(['Python', 'python'], ['SQL', 'Power BI'])",0,,1,0,"Redmond, WA"
Data Analyst,"(['R', 'Python'], ['Hive'], ['SQL', 'Tableau', 'Agile'])",1,,0,0,"Seattle, WA"
"Data analyst /BI engineer @Seattle, WA","(['PYTHON', 'Python'], ['AWS'], ['SQL Server'], ['SQL', 'Tableau', 'Power BI', 'Agile'])",0,,0,1,"Seattle, WA"
Data Analyst,"(['Microsoft Azure', 'Azure Data Lake'], ['SQL Server'], ['Power BI', 'SSIS'])",0,,0,0,"Redmond, WA"
Data Analyst - HEDIS/Stars-SQL,"(['SQL'],)",0,96500.0,0,0,"Seattle, WA"
Data Analyst,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Senior Data Analyst,"(['access'],)",0,,0,0,"Seattle, WA"
Data Analyst,"(['Azure Data Lake'], ['Microsoft SQL Server', 'SQL Server', 'access'], ['Power BI', 'SQL', 'Databricks', 'Synapse', 'SSIS'])",0,,0,0,"Seattle, WA "
Data Analytics,"(['Python'], ['Hive', 'SQL Server', 'Oracle'], ['SQL', 'Git', 'GitHub', 'Databricks', 'Apache Spark', 'Spark MLlib', 'pandas', 'numpy', 'scipy', 'Matplotlib', 'Keras', 'TensorFlow', 'PyTorch', 'ETL', 'Tableau', 'Agile'])",0,,0,1,"Seattle, WA"
data analyst,"(['Python'], ['AWS'], ['Tableau', 'SQL'])",0,,0,0,"Bellevue, WA"
Data Engineer/ Data Analyst,,0,,0,0,"Seattle, WA"
BI Analyst,"(['R', 'Python'], ['Snowflake', 'access'], ['Tableau', 'SQL', 'ETL'])",0,92500.0,0,0,"Seattle, WA"
Analytics Intern,"(['Google Analytics'],)",0,325000.0,0,0,"Seattle, WA"
Data Analyst,"(['DAX'], ['SQL', 'Power BI'])",0,,0,1,"Redmond, WA"
Data Analytics,"(['PYTHON', 'Python'], ['ETL', 'SQL', 'GitHub'])",1,,0,0,"Seattle, WA"
Data Analyst,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Web data Analyst,"(['Power BI', 'agile'],)",0,,0,1,"Redmond, WA"
Tableau Developer/Data Analyst,"(['Tableau', 'SQL'],)",0,,0,0,"Bellevue, WA"
Data Analyst,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Data Analyst,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Data Engineer/Data Analyst,"(['AWS'], ['Hive'], ['SQL'])",1,,0,0,"Seattle, WA"
Senior Data Analyst,"(['Access'], ['Tableau', 'Agile'])",0,106000.0,0,1,"Bothell, WA"
Business Intelligence Analyst,"(['VBA'], ['Power BI', 'PowerPoint', 'Confluence', 'JIRA'])",1,,0,0,"Bellevue, WA"
Data Reporting Analyst,"(['access'], ['SQL', 'Salesforce'])",0,,1,0,"Seattle, WA "
SR. Data Analyst,"(['SQL', 'Salesforce', 'salesforce'],)",0,,0,0,"Bremerton, WA"
Data Analyst (Consulting Research Analyst),"(['R'], ['Alteryx', 'SAS', 'SQL', 'Tableau'])",0,73000.0,0,1,"Seattle, WA "
Data Analyst with Kusto & ADF,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
"Senior Data Analyst- Seattle, WA","(['access'], ['Power BI'])",0,,0,0,"Seattle, WA"
"Consultant, Analytics","(['Google Analytics', 'Tableau'],)",0,60000.0,0,0,"Seattle, WA"
Junior Data Migration Specialist - Freelance [Remote],"(['Python', 'Ruby', 'C++'], ['access'], ['Jira'])",1,,0,0,"Seattle, WA"
BI Engineer - Data Analytics,"(['Oracle', 'SQL Server'], ['Power BI', 'SQL', 'Tableau', 'Agile'])",1,100000.0,0,0,"Seattle, WA "
Junior Data Migration Specialist - Freelance [Remote],"(['Python', 'Ruby', 'C++'], ['access'], ['Jira'])",0,,0,0,"Seattle, WA"
BI Engineer - Data Analytics,"(['Oracle', 'SQL Server'], ['Power BI', 'SQL', 'Tableau', 'Agile'])",0,100000.0,0,0,"Seattle, WA "
Data Analyst and tableau developer,"(['Tableau', 'SQL', 'ETL'],)",0,,0,1,"Seattle, WA"
Sr. Data Analyst - Remote | WFH,"(['Python'], ['AWS'], ['Snowflake', 'access'], ['SQL', 'Scrum', 'Airflow', 'DBT', 'SAP', 'Tableau', 'Looker'])",0,125000.0,0,0,"Seattle, WA "
Data Analyst with Kusto & ADF,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Data Analyst and Tableau Developer,"(['Tableau', 'SQL', 'ETL'],)",0,,0,0,"Bellevue, WA"
Data Analyst with Kusto & ADF,"(['DAX'], ['SQL', 'Power BI'])",1,,0,0,"Redmond, WA"
Data Analyst with Kusto & ADF,"(['DAX'], ['SQL', 'Power BI'])",0,,0,0,"Redmond, WA"
Health Care Data Analyst (2022-1311),"(['Access'], ['PowerPoint'])",0,,1,0,"Renton, WA "
Data Engineer - Data Analytics,"(['Cosmos DB', 'Oracle database'], ['SQL', 'ETL', 'Synapse', 'Databricks', 'API', 'agile', 'Git', 'SAP'])",0,175000.0,0,1,"Seattle, WA "
Vehicle Data Analyst Job,"(['MATLAB', 'Python'], ['Access'], ['Sigma', 'Tableau', 'SQL'])",0,103000.0,0,0,"Kirkland, WA "
Senior Marketing Data Analyst,"(['Python', 'R'], ['AWS'], ['PostgreSQL', 'Redshift', 'Snowflake', 'Access'], ['Google Analytics', 'dbt', 'GitHub'])",0,119500.0,0,0,"Seattle, WA"
"Data Engineer, Database Engineering","(['Scala'], ['Apache Spark', 'SQL'])",0,,0,0,"Seattle, WA"
Senior Marketplace Insights Data Analyst,"(['R', 'MATLAB', 'Python'], ['velocity'], ['SAS', 'SQL', 'ETL'])",0,136500.0,0,0,"Seattle, WA"
Data Analyst (Consulting Research Analyst),"(['R'], ['Alteryx', 'SAS', 'SQL', 'Tableau'])",0,73000.0,0,0,"Tacoma, WA "
"Lead Data Analyst/Senior Data Analyst, TikTok Ads - USDS","(['Python'], ['access', 'Hive'], ['SQL', 'Tableau'])",0,,0,0,"Seattle, WA "
Business Intelligence Analyst,"(['Looker', 'SQL'],)",1,,0,0,"Seattle, WA"
BI Consultant,"(['DAX'], ['SQL Server'], ['Power BI', 'SCRUM', 'SQL', 'SSIS'])",0,,0,0,"Redmond, WA"
Data Engineer - Data Science & Analytics,"(['Cosmos DB', 'Oracle database', 'Microsoft Azure'], ['ETL', 'SQL', 'Synapse', 'Databricks', 'Git', 'API', 'agile', 'SAP'])",0,100000.0,0,1,"Seattle, WA"
Sr. Marketing Data Analyst - Remote,"(['Google Analytics', 'Looker', 'Tableau', 'HubSpot'],)",0,100000.0,0,0,"Seattle, WA"
Sr. IT Systems Analyst,"(['Microsoft 365'], ['Microsoft SQL server'], ['Agile', 'Power BI'])",0,95000.0,0,0,"Tacoma, WA "
"ALD (Absolut, Jameson, Malibu) Business Intelligence Analyst, Bellevue, WA",,0,,0,0,"Bellevue, WA"
Data Analyst / Online Marketing (m/w/d),"(['Javascript', 'R', 'Python'], ['Google Analytics', 'SQL', 'Jira', 'Confluence'])",0,,0,0,"Berlin, Berlin, Germany"
Data (Marketing) Analyst (m/w/d),"(['R', 'Python'], ['SQL', 'Tableau', 'Power BI', 'Google Analytics'])",0,,0,0,"Berlin, Berlin, Germany"
(Senior) Business Intelligence Analyst,"(['DAX'], ['Power BI', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
CX Data Analyst (m/w/d),"(['Python', 'R', 'C++'], ['Oracle'], ['Agile', 'TensorFlow', 'Keras', 'PyTorch', 'Tableau', 'Power BI', 'SQL'])",1,,0,0,"Teltow, Brandenburg, Germany"
Software Engineer Data & Analytics (m/w/d),"(['Python', 'Javascript', 'JavaScript'], ['mySQL'])",0,,1,0,"Berlin, Berlin, Germany"
Business Intelligence Consultant (m/w/d),"(['Power BI', 'Tableau', 'SQL', 'ETL'],)",0,,0,0,"Berlin, Berlin, Germany"
"Data Engineer (w/m/d) Data Integration, Data Warehouse","(['Python'], ['Snowflake'], ['SQL', 'Airflow', 'dbt', 'Tableau'])",0,,0,0,"Potsdam, Brandenburg, Germany"
Senior Data Analyst (m/w/d),"(['Python'], ['Git', 'dbt'])",0,,0,0,"Berlin, Berlin, Germany"
Desktop Support Analyst,"(['Microsoft 365', 'AWS'], ['access'])",0,,0,0,"Berlin, Berlin, Germany"
Analytics Engineer - M/F/X,"(['Python'], ['DBT', 'SQL', 'Git'])",0,,0,0,"Berlin, Germany "
Datenanalyst Bankwesen (m/w/d),,0,,0,0,"Berlin, Berlin, Germany "
Data Engineer als Data Enabler (m/w/d),"(['Python'], ['ETL', 'agile', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer - Azure (m/w/d),"(['Python', 'R'], ['Azure Data Lake'], ['ETL', 'SQL', 'Synapse'])",0,,0,0,"Berlin, Berlin, Germany"
Azure Data + Machine Learning Engineer(m/w/d) - in Berlin,"(['Python'], ['Synapse', 'Power BI', 'Pandas', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Senior Data Analyst (f/m/d),"(['Python'], ['Redshift', 'Snowflake', 'access'], ['Tableau', 'SQL'])",0,,0,0,"Berlin, Germany "
Data Engineer (w/m/d) - in Berlin,"(['Java', 'Scala', 'Python'], ['AWS', 'GCP'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer als Data Enabler (m/w/d),"(['Python'], ['ETL', 'agile', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer Governance / Datenqualität (m/w/d) 425-11963,"(['Oracle', 'PostgreSQL'], ['SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Strategist,,0,,0,0,"Berlin, Berlin, Germany"
Data/ML Engineer (m/d/f),"(['Python'], ['AWS'], ['access', 'Access'], ['GitLab', 'Docker', 'Airflow', 'PyTorch'])",0,,0,0,"Berlin, Berlin, Germany"
Data Analyst (m/w/d),"(['Redshift'], ['Airflow', 'DBT', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Analyst für Customer Analytics (m/w/d),"(['Python'], ['MySQL'], ['Power BI', 'Tableau', 'SQL'])",0,,0,1,"Berlin, Berlin, Germany"
CX Data Analyst (m/w/d),"(['Python', 'R', 'C++'], ['Oracle'], ['Agile', 'TensorFlow', 'Keras', 'PyTorch', 'Tableau', 'Power BI', 'SQL'])",0,,0,0,"Teltow, Brandenburg, Germany"
Data Engineer Governance / Datenqualität (m/w/d) 425-11963,"(['Oracle', 'PostgreSQL'], ['SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/w/d),"(['Python', 'Java'], ['AWS'], ['SQL', 'Apache Spark', 'Databricks'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/f/d) - Customer Service,"(['Python'], ['AWS'], ['Snowflake'], ['ETL', 'Power BI', 'Tableau', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
BI DATA ANALYST / BUSINESS ANALYST* SCHWERPUNKT MICROSOFT,"(['DAX'], ['SSRS', 'SSIS'])",0,,0,0,"Berlin, Berlin, Germany"
(Senior) Business Intelligence Analyst,"(['DAX'], ['Power BI', 'SQL'])",0,,0,1,"Berlin, Berlin, Germany"
Data Analyst - Map Applications (m/w/d) - Working From Home,,1,,0,0,"Berlin, Berlin, Germany"
(Junior) Consultant Intelligent Analytics and Insights (m/w/d) in Berlin,"(['tableau', 'Power BI', 'SAP'],)",0,,0,0,"Berlin, Berlin, Germany"
Business Analyst / Odoo & Data - all genders,"(['Python'], ['SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Analyst in the area of IIoT / KI / Predictive Maintenance (m/f/d),"(['Matlab', 'Python'], ['agile'])",0,,0,0,"Berlin, Berlin, Germany"
Consultant Data Analytics - Wirtschaftsprüfung (w/m/d),,0,,0,0,"Berlin, Berlin, Germany"
Data Engineer als Data Enabler (m/w/d),"(['Python'], ['ETL', 'agile', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data (Business) Analyst (gn) - GreenTech,"(['Python', 'R'], ['Scrum', 'SQL', 'Tableau'])",0,,0,0,"Berlin, Berlin, Germany"
Business Intelligence Consultant (m/w/d),"(['Power BI', 'Tableau', 'SQL', 'ETL'],)",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/f/d),"(['Java', 'Scala'], ['OpenShift'], ['Hive', 'ElasticSearch', 'CouchDB'], ['agile', 'Docker'])",0,,0,0,"Berlin, Berlin, Germany"
People Data Analyst (m/w/d) - Hybrid Option DE,"(['R'], ['Tableau', 'Power BI', 'SAP', 'Powerpoint'])",0,,0,0,"Berlin, Berlin, Germany"
Business Intelligence Analyst - Pricing (f/m/d),"(['Python', 'R', 'Java'], ['SQL', 'Tableau'])",0,,0,0,"Berlin, Germany"
Data Engineer (m/f/d),"(['SQL Server'], ['ETL', 'SQL', 'SSIS'])",0,,0,1,"Berlin, Berlin, Germany"
BI Analytics Engineering Intern - Berlin (F/M/D),"(['python'], ['agile', 'sql', 'ETL', 'Airflow', 'DBT'])",0,,1,0,"Berlin, Germany "
Senior Database Engineer (gn),"(['AWS'], ['PostgreSQL', 'MySQL', 'MariaDB'], ['SQL', 'Confluence', 'Jira'])",1,,0,0,"Berlin, Berlin, Germany"
BI-Analyst/ Data Analyst (m/w/d),,0,,0,1,"Berlin, Berlin, Germany"
Senior Data Analyst (f/m/d) Germany,"(['AWS'], ['SQL', 'Tableau'])",1,,0,0,"Berlin, Berlin, Germany"
Data Engineer (w/m/d) - in Berlin,"(['Java', 'Scala', 'Python'], ['AWS', 'GCP'])",0,,0,0,"Berlin, Berlin, Germany"
Senior Data & Analytics Consultant m/w/d,"(['R', 'Python', 'Matlab'], ['SQL'])",0,,0,1,"Berlin, Berlin, Germany"
Business Intelligence Consultant (m/w/d),"(['Power BI', 'Tableau', 'SQL', 'ETL'],)",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/f/d),"(['Java', 'Scala'], ['OpenShift'], ['Hive', 'ElasticSearch', 'CouchDB'], ['agile', 'Docker'])",0,,1,0,"Berlin, Berlin, Germany"
People Data Analyst (m/w/d) - Hybrid Option DE,"(['R'], ['Tableau', 'Power BI', 'SAP', 'Powerpoint'])",1,,0,0,"Berlin, Berlin, Germany"
Business Intelligence Analyst - Pricing (f/m/d),"(['Python', 'R', 'Java'], ['SQL', 'Tableau'])",0,,0,1,"Berlin, Germany"
Data Engineer (m/f/d),"(['SQL Server'], ['ETL', 'SQL', 'SSIS'])",0,,0,0,"Berlin, Berlin, Germany"
BI Analytics Engineering Intern - Berlin (F/M/D),"(['python'], ['agile', 'sql', 'ETL', 'Airflow', 'DBT'])",0,,0,0,"Berlin, Germany "
(Senior) Data Engineer (m/w/d),"(['Python', 'Java', 'Scala'], ['AWS'], ['ETL', 'SQL'])",0,,0,1,"Berlin, Berlin, Germany"
Consultant Data Analytics - Wirtschaftsprüfung (w/m/d),,0,,0,1,"Berlin, Berlin, Germany"
Reporting Engineer (M/W/D),"(['R', 'Java', 'JavaScript', 'Python'], ['SQL Server'], ['ETL', 'Tableau', 'Shiny', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
BI-Analyst/ Data Analyst (m/w/d),,1,,0,0,"Berlin, Berlin, Germany"
Senior Data Analyst (f/m/d) Germany,"(['AWS'], ['SQL', 'Tableau'])",0,,0,0,"Berlin, Berlin, Germany"
Senior Analytics Engineer,"(['Python'], ['PostgreSQL', 'Snowflake'], ['Airflow', 'dbt', 'Tableau', 'Looker', 'SQL'])",0,,0,1,"Berlin, Berlin, Germany"
Desktop Support Analyst,"(['Microsoft 365', 'AWS'], ['access'])",0,,0,0,"Berlin, Berlin, Germany"
Business Intelligence Consultant (m/w/d),"(['Spotify'], ['SQL', 'Tableau', 'Power BI', 'SAP'])",0,,0,0,"Berlin, Berlin, Germany"
Digital Analytics Consultant,"(['access'], ['SQL', 'Google Analytics', 'Looker'])",0,,0,1,"Berlin, Berlin, Germany"
BI Analyst (mind. Deutsch C1) (m/w/d),"(['Looker'],)",1,,0,0,"Berlin, Berlin, Germany"
(Junior) Data Engineer (m/f/d),"(['Python'], ['Apache Cassandra', 'Elasticsearch'], ['SQL', 'Periscope', 'Tableau', 'Looker'])",0,,0,1,"Berlin, Berlin, Germany "
Data Engineer (m/f/d),"(['Python', 'Java', 'Scala'], ['AWS'], ['MySQL', 'PostgreSQL', 'Oracle'], ['ETL'])",0,,0,0,"Berlin, Berlin, Germany"
Senior Data Analyst (m/f/d),"(['Python'], ['Git', 'dbt'])",0,,0,0,"Berlin, Berlin, Germany "
Data Engineer (w/m/d) - in Berlin,"(['Java', 'Scala', 'Python'], ['AWS', 'GCP'])",0,,0,1,"Berlin, Berlin, Germany"
Software Engineer Data & Analytics (m/w/d),"(['Python', 'Javascript', 'JavaScript'], ['mySQL'])",0,,0,0,"Berlin, Berlin, Germany"
Lead Data Analytics Engineer,"(['Python', 'Java', 'Scala'], ['GCP'], ['access'], ['ETL', 'SQL'])",0,,0,0,"Berlin, Germany"
Data/ML Engineer (m/d/f),"(['Python'], ['AWS'], ['access', 'Access'], ['GitLab', 'Docker', 'Airflow', 'PyTorch'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/w/d),"(['Spotify'], ['ETL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/w/d),"(['GCP'], ['ETL', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Consultant Data & Analytics - Process Mining (all genders),"(['Python'], ['SQL', 'SAP'])",0,,0,0,"Potsdam, Brandenburg, Germany"
Datenanalyst Bankwesen (m/w/d),,0,,0,0,"Berlin, Berlin, Germany "
"Senior Data Analyst, Paid Marketing","(['Python'], ['SQL', 'Looker', 'Tableau'])",0,,0,0,"Berlin, Berlin, Germany"
(Senior) Game Data Analyst (f/m/d),"(['Python', 'R'], ['agile', 'Looker', 'Tableau', 'SQL'])",0,,0,0,"Berlin, Germany "
(Senior) Data & Business Analyst - mit Schwerpunkt Customer Journey Management (all genders),"(['Python', 'R'], ['SAP', 'SQL', 'Jira', 'Confluence'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer als Data Enabler (m/w/d),"(['Python'], ['ETL', 'agile', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Senior Data Analyst (Consumer),"(['Python', 'R'], ['Looker', 'SQL', 'Tableau', 'Mixpanel'])",0,,0,1,"Berlin, Berlin, Germany"
GIS Engineer (m/w/d),"(['GIS'],)",0,,0,0,"Berlin, Berlin, Germany"
Qlik Consultant/Data Analyst (M/W/D),"(['SQL'],)",0,,1,0,"Berlin, Berlin, Germany"
Senior Data Engineer - People Analytics (f/m/x),"(['AWS'], ['access'], ['ETL', 'Apache Spark', 'Agile'])",1,,0,0,"Berlin, Germany"
Data Engineer (m/w/d),"(['AWS'], ['Oracle', 'Hive', 'HBase'], ['ETL', 'SAS', 'SAP', 'Docker', 'SSIS'])",0,,0,1,"Berlin, Berlin, Germany"
Data Engineer (m/w/d),"(['Spotify'], ['ETL'])",0,,0,0,"Berlin, Berlin, Germany"
Staff Data Engineer (f/m/x),"(['AWS'], ['access'], ['Docker', 'Airflow', 'Tableau'])",0,,0,0,"Berlin, Berlin, Germany"
"Data Engineer (w/m/d) Data Integration, Data Warehouse","(['Python'], ['Snowflake'], ['SQL', 'Airflow', 'dbt', 'Tableau'])",0,,0,1,"Potsdam, Brandenburg, Germany"
Junior Consultant (M/W/D) SAP Business Intelligence / Analytics,"(['SAP'],)",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/f/d),"(['Python'], ['Oracle', 'Hive'])",0,,1,0,"Berlin, Berlin, Germany"
(Senior) Data Analyst - Marketing & Communications (d/f/m) at Solaris,"(['Javascript'], ['access'], ['SQL'])",1,,0,0,"Berlin, Berlin, Germany "
Senior Data Analyst (m/w/d),"(['Python'], ['Git', 'dbt'])",0,,0,1,"Berlin, Berlin, Germany"
Data Engineer als Data Enabler (m/w/d),"(['Python'], ['ETL', 'agile', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer (m/w/d) - (Innerhalb von Deutschland oder Österreich),"(['Java', 'Python'], ['AWS', 'GCP'], ['HBase', 'Redis'], ['ETL', 'Docker'])",0,,0,0,"Berlin, Germany"
Data Analyst (m/w/d),"(['R', 'Python'], ['SQL'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer/Data Analyst (Part-time),"(['Python'], ['PostgreSQL'], ['ETL', 'SQL'])",0,,1,0,"Berlin, Berlin, Germany "
IT-Business-Analyst (m/w/d) - hybrides Arbeiten (Remote & Präsenz),"(['SAP ERP'], ['SQL'])",1,,0,0,"Berlin, Berlin, Germany"
Senior Data Analyst - Marketing Analytics,"(['Python', 'R'], ['Google Analytics', 'SQL'])",0,,0,1,"Berlin, Berlin, Germany"
CRM-Analyst Data & Customer Management (m/w/d),"(['DAX', 'R'], ['SAS', 'SPSS', 'SQL'])",0,,0,0,"Berlin, Berlin, Germany"
People Data Analyst (m/f/d) - Hybrid Option GER,"(['R'], ['Tableau', 'Power BI', 'SAP', 'Powerpoint'])",1,,0,0,"Berlin, Berlin, Germany"
Data Engineer (f/m/d),"(['Python'], ['Looker', 'Tableau', 'SQL', 'dbt'])",0,,0,0,"Berlin, Berlin, Germany "
Senior Data Analyst - Project A (m/f/d),"(['Snowflake', 'Access', 'access'], ['shiny', 'SQL', 'dbt', 'Looker'])",0,,0,0,"Berlin, Germany"
(Junior) Consultant Business Intelligence | Planung & Reporting (m/w/d) in Berlin,"(['SAP'],)",0,,0,1,"Berlin, Berlin, Germany"
(Senior) Data Engineer (m/f/d),"(['Python'], ['ETL', 'SQL', 'agile'])",0,,0,0,"Berlin, Germany"
Data Engineer (m/w/d),"(['Scala', 'Java', 'Rust', 'Python'], ['AWS'], ['agile'])",0,,0,0,"Berlin, Berlin, Germany "
Data Engineer - Azure (m/w/d),"(['Python', 'R'], ['Azure Data Lake'], ['ETL', 'SQL', 'Synapse'])",0,,0,0,"Berlin, Berlin, Germany"
Data Engineer - Data Platform,"(['Python'], ['AWS'], ['Snowflake', 'Redshift', 'PostgreSQL', 'MySQL'], ['Airflow', 'DBT', 'SQL', 'ETL', 'agile'])",1,,0,0,"Berlin, Berlin, Germany "
Data Analyst / Online Marketing (m/w/d),"(['Javascript', 'R', 'Python'], ['Google Analytics', 'SQL', 'Jira', 'Confluence'])",0,,0,0,"Berlin, Berlin, Germany"
